"","id","weight","airline","tweet"
"1122","59090",-2,"JetBlue","@JetBlue may I take these 140 characters to formally apologise about the bomb threats, I never knew how serious it was until everyone knew:/"
"1123","59181",-2,"JetBlue","It's amazing how RACIST AMERICA including @JetBlue have came out in force 4 NYPD funeral b/c a blk man was murderer yet NONE did shit re PA"
"1124","59207",-1,"JetBlue","@KiaJD @deray @JetBlue I guess all this shows just how rare it is for a cop to be killed on the job."
"1125","59257",-1,"United","@united hold our flight to cabo #1452, we haven't gotten off our first flight yet bc of a delay :/"
"1126","59324",0,"JetBlue","@DML2016 @joethepatriotic @JetBlue They can just b upset!  This is wonderful!!!"
"1127","59393",-1,"JetBlue","@donniedixon22 @joethepatriotic @WayneDupreeShow @LADowd @JetBlue New slogan ""smell the difference""."
"1128","59478",-3,"JetBlue","@ThisizRory @alluneediz1mik3 @JetBlue - so tired to hear this black crap- obey the cops and you won't have issues  - hats off to jet blue"
"1129","59604",-1,"JetBlue","Cant wait to buy my @JetBlue tickets for our much needed vacation :) #SupportJetBlue"
"1130","59757",0,"JetBlue","Looks like @JetBlue had made their stance on police brutality crystal fucking clear."
"1131","59832",0,"SouthWest","On delayed @southwestair flight 658 from LAX to DAL and I grabbed my guitar to entertain the crowd.â€¦ http://t.co/gkRssSTQPp"
"1132","59885",0,"United","@iliza @united or the fact that someone in VA (who doesn't work for UA) got information for her. Step your shit up."
"1133","59891",0,"United","@iliza @united It sounds like some situation a stand-up comedian would use for material... wait why does that sound possible..."
"1134","60165",1,"JetBlue","The @JetBlue Tarmac will open at 3:30pm. for today's game.   Arrive early &amp; enjoy interactive games for the family!  #TORvsFLA"
"1135","6021",-1,"SouthWest","@SouthwestAir when are the internships for summer 2015 posted? Or did I already miss them? ðŸ˜”"
"1136","60260",-1,"American","@AmericanAir this happened on Xmas day. I didn't go to the Baggage team. Is it too late to report it, when I arrive in Seattle TONITE?"
"1137","60311",0,"JetBlue","@united this is why I'll always fly @JetBlue never a bad experience on their flights. And their planes are nice too."
"1138","60872",-1,"United","@The_ChrisMyers @united Wait. Weren't they waiting for a text from Chicago in Houston? LA is nowhere near Chicago Ã°Å¸Ëœâ€¢"
"1139","60973",-2,"United","""@Sia: United airlines leaves dog on rainy cold runway for half an hour despite alerts! @united SHAME ON YOU! PLS RT http://t.co/CNHxTlD87w"""
"1140","61193",-1,"United","@united re:dog on tarmac. This is why I made damn sure my flight in from NRT with my dog was an ANA operated flight."
"1141","61265",0,"VirginAmerica","After so man sad stories I'm glad everyone on the @VirginAmerica flight is ok"
"1142","61320",-3,"United","@JimNorton @united you make me want to give purple nurples to small animals who can't fight back. Bitch ass trippin.  Wait.. im white. Silly"
"1143","61323",2,"JetBlue","I LOVE flying @JetBlue... Until we reach our destination in the middle of an episode of @CatfishMTV and I'm not ready to leave."
"1144","61731",-1,"VirginAmerica","@usatodaytravel @peihuaku @VirginAmerica I'd have to agree.  I'm on a flight now, and I usually wait till my flight to eat."
"1145","61882",-1,"United","Jewish Men Cause Flight Delay, Again http://t.co/FLufPdDCo6 @Delta  @DeltaNewsroom @united @British_Airways @VirginAtlantic @AmericanAir"
"1146","6213",-1,"VirginAmerica","Big shout to the attendant on @VirginAmerica flight 193 to SFO Ã¢â‚¬â€ who just did the whole safety video dance for the delayed passengers."
"1147","62175",2,"American","Grateful to the pilot on AA916 @AmericanAir for his actions on landing the plane safely.  Did you know inbound pilot never signed logbook?"
"1148","62308",-1,"United","TskTsk  ! #socialmedia #fail : @united leaves a dog on the runway; responds to a tweet w/ this...  http://t.co/7BwJzAAvmt #smm #snhusmm"
"1149","62319",1,"JetBlue","@JetBlue thank you (: made me never wanna fly with any other airlines ðŸ˜„"
"1150","62611",-1,"United","@MaksimC @united what's the problem. I'm w Protravel."
"1151","62860",1,"JetBlue","What a great job that @JetBlue pilot did on landing with faulty gear at LAX today. Well done and way to handle business. #thankyou"
"1152","62873",0,"VirginAmerica","Secretly its my fault that @VirginAmerica prices have gone up cuz I told everyone &amp; their moms how good they are and now I can't get a deal!"
"1153","62934",2,"VirginAmerica","At a perfect alcohol high @ 32000 feet with awesome @VirginAmerica -  All variables at its optimal values - time to code and get shit done"
"1154","62983",2,"JetBlue","Huge thank you to Toylin (BOS) and Llana (BWI) for helping me track down a couple lost items in the today.  Thank you @JetBlue!"
"1155","63046",-1,"American","@JetBlue listen I have a flight at 5am tomorrow with you if we get lost at sea im using @AmericanAir from then on."
"1156","63105",0,"American","@aspillane @DCBadger @Delta @united @AmericanAir Team USAirways / American for life. They're the best of a bad bunch."
"1157","63324",-1,"AlaskaAir","@AlaskaAir thank u for going out of ur way to help us make our @airfrance  flight when weather delays made us late!!! #whyiflyalaska"
"1158","63392",-2,"AlaskaAir","I am sad since I might be losing my @AlaskaAir MVP status today"
"1159","63573",2,"JetBlue","@foalpapers @JetBlue Oooh. Those are awesome rides. They accelerate down the tarmac like nobody's business. :)"
"1160","63652",-1,"SouthWest","When you check-in late and  @SouthwestAir still gets your luggage on the flight :') #goodguySW"
"1161","63821",2,"United",".@Delta @JetBlue @VirginAmerica @united would any of you be willing to match my current @AmericanAir status? If so, I'll happily switch."
"1162","63996",3,"JetBlue","@JetBlue Same right back at you! Thanks for making Blue look like the best color in the rainbow. Have a great 2015. Miss y'all."
"1163","64040",-1,"American","@AmericanAir very sad"
"1164","64239",-1,"United","@united just flew UA 48 to Mumbai and left my iPad Air2 in my seat 9K. Is there a lost and found?"
"1165","64688",-1,"United","Just checked in for our direct flt tomorrow morning ORD-OGG on @united can't wait to travel &amp; share on @WellTraveledKid #Hawaiiherewecome"
"1166","64722",0,"JetBlue","@mikequasar @EddieTrunk  Mike, Agree 100%, since Cont. And United merged it been worse. I fly @jetblue all the time now. Great Airline"
"1167","64742",-1,"JetBlue","@JetBlue Tell a JetBlue Pro, problem gone! i.e. LOUD teens on board,1 look at Flight Pro: swoops over, whispers something, Teens grow quiet."
"1168","64836",0,"JetBlue","@JetBlue traffic made me late but Christopher at the Buffalo airport got me on the next flight. Great customer service, thanks for the help"
"1169","64850",-2,"American","@spacelaces @AmericanAir fuck bro I'm sorry to hear that."
"1170","64871",0,"United","I can tell that my friends who hate @United have never booked a ticket from Canada, since none have openly wept in their browser, AFAIK."
"1171","64895",0,"United","@united Kudos to the gate staff and flight crew for UA1655 MCO-IAD today.  The long delay and a very busy crowd were all under control."
"1172","64930",-1,"United","@YahooTravel No sympathy for @kirsch71, she CHOSE to publicly shame @united for no reason, she deserves the backlash! #unitedwithivy"
"1173","65399",-2,"United","Don't mess with Monks Ã¢â‚¬Å“@nytimes: ""I will pray for you. But you have not been helpful.Ã¢â‚¬Â Livid monk takes on @united http://t.co/7KYqe8Ap3sÃ¢â‚¬Â"
"1174","65690",-3,"SouthWest","@NHLFlyers  try to escape losing season via @SouthwestAir , but in doing so, violate CBA. Now we will never make the #Flyers #PhillySports"
"1175","65701",-2,"SouthWest","@SouthwestAir Flight from MLPS to HOU is currently showing as delayed so I'll miss connection. Any earlier flight for this Alister?"
"1176","65858",2,"VirginAmerica",".@VirginAmerica like the other Virgins - shiny &amp; friendly. Little sad that they're not the default local transfer for @VirginAustralia tho!"
"1177","6593",1,"VirginAmerica","Twitter analysis suggests best and worst airlines, @virginamerica for the win http://t.co/dvxaWBI6iU via @forbes"
"1178","6634",1,"American","After years of @united switched this week to @AmericanAir and got an upgrade on my first flight. A promising start!"
"1179","66472",-1,"American","@Adam_Newman @AmericanAir Adam, this is your doctor. You missed your life saving surgery scheduled for today and we can't reschedule."
"1180","66527",-1,"United","@nealrogers @jayprasuhn @angryasian Flying IAD-HNL non stop this summer on @united. Can't wait!!"
"1181","66751",-1,"Delta","@DeltaAssist Is this real? 2 delay? Just kidding me! http://t.co/I3JpuCCAht"
"1182","66976",-1,"United","@AdamsLisa @united Ick. What caused the delay? Tho , with today's airlines, I guess they don't need a reason."
"1183","67585",1,"AlaskaAir","Great story- pup lost &amp; found w/microchip, kind strangers &amp; applause @AlaskaAir for giving Penny a free ride home! http://t.co/cSfKZbCY3u"
"1184","67586",1,"AlaskaAir","Great story- pup lost &amp; found w/microchip, kind strangers &amp; applause @AlaskaAir for giving Penny a free ride... http://t.co/YC6IRQwwND"
"1185","67603",1,"JetBlue","@JetBlue Finally home after a crappy flight. Who do you write to give praise for great crew / and ding people that were less than helpful?"
"1186","67613",-2,"United","The week's top 3 #travel #news: @united screws over monks and disabled, plus a terrorism fail http://t.co/fyRYzGSdqk http://t.co/IkVFKlFAA0"
"1187","67693",-1,"United","@raistolo @WandrMe @united Yea, mom has the malocchio; old school Sicilian evil eye witchery..."
"1188","67800",-1,"American","Did you hit the skies during the holidays? Dr. Goodall is in the Jan 2015 issue of American Way Mag on @AmericanAir. http://t.co/kFZpQF5ZWq"
"1189","6795",-1,"SouthWest","@ViNguyen @SouthwestAir never had an issue with swa."
"1190","6803",-1,"American","Heading to the airport for the honeymoon! Flying @AmericanAir for the first time! Flight 1429 -&gt; 2405 to Antigua! Can't wait!"
"1191","6809",-1,"VirginAmerica","I wanna be a flight attendant for  @VirginAmerica soooo bad ðŸ˜"
"1192","68371",0,"American","People really don't get how patient flight attendants are dealing with ignorant people, don't understand ""under the seat"" @AmericanAir"
"1193","68493",-2,"SouthWest","@RaidersBeat @SouthwestAir I must say, the man has no shortage of bad style"
"1194","68772",1,"AlaskaAir","Props to Angel with @AlaskaAir as she took care of my issue yesterday and provided me with a very amicable solution.  Thanks @AlaskaAir"
"1195","68871",3,"VirginAmerica","Thank you @VirginAmerica for your #AmazingCustomerService. You never cease to amaze me in making #flying worth it!"
"1196","69025",-1,"American","@FlyFrontier What is the deal with flight 1065? You say weather, but that doesn't add up when @AmericanAir has no problem with weather"
"1197","69048",-3,"SouthWest","We had some bad turbulence on a flight from Boston to BWI last week and @SouthwestAir gave my wife and I each $150 vouchers. Not bad."
"1198","69094",2,"JetBlue","@JetBlue I love MINT...I will never fly the same again.  Thank you and please bring it to Logan...I'll book it all the time!"
"1199","69101",0,"AlaskaAir","We love flying LAX to Santa Rosa but when flight is cancelled a logistical nightmare is born.Thankfully @AlaskaAir is going to make it right"
"1200","69231",-3,"United","@JeniTheGreat @united ugh, I'm sorry for your travel troubles. #FriendlySkies"
"1201","69327",0,"AlaskaAir","_@AlaskaAir: @liamgk We agree, That's never an excuse. I'll be sure and share this with our station manager #Apologies -Angel_ - Thanks"
"1202","69433",-1,"AlaskaAir","So we took off late, which made me miss my original connecting flight but they had it fixed by the time i landed. Good job @AlaskaAir"
"1203","69560",-1,"SouthWest","I think my husband's connecting flight in Chicago was cancelled. #soutwest @SouthwestAir"
"1204","69566",1,"VirginAmerica","I'm feeling sorta meh about @VirginAmerica - anyone out there a big fan? (I did status match / switch from Delta. Am I making a good move?)"
"1205","69655",-1,"VirginAmerica","@LetsGetLexi @TheAlfredoPlays @VirginAmerica oh you poor thing..."
"1206","69659",2,"JetBlue","thank you @jetblue for expediting my booking from my missing flight #BOS to #IAD  #friendly service gate crew #Travel"
"1207","69916",0,"United","United Airlines planeÃ¢â‚¬â„¢s 'disturbingÃ¢â‚¬â„¢ image led to 13 firings http://t.co/LjSnhw5bHA via @SFGate @united Shame on u!"
"1208","69936",0,"JetBlue","also, my @JetBlue flight attendant smelled real good. every time they were walking up &amp; down the aisle ___"
"1209","69980",0,"VirginAmerica","Good morning, disco plane. I have missed you. Cc @virginamerica http://t.co/r9C2RozeDm"
"1210","70107",0,"VirginAmerica","@VirginAmerica yes. Thank you for putting me on standby for coming in 10 mins late for bag check. 10 mins of my time = 4 hours of yours. YES"
"1211","70121",-1,"American","@AmericanAir In need of a press comment from you, have been trying lines all day with no response. Can someone call me asap? 01223 224400"
"1212","70155",1,"VirginAmerica","friends, @VirginAmerica has some great deals right now, $100 fare for a roundtrip? heck yes!"
"1213","70222",-1,"American","flight tomorrow back to the US just got cancelled, but thankful to @AmericanAir for getting me on the last flight out tonight. #EXP!"
"1214","70234",0,"SouthWest","@SouthwestAir how does it work if I wanna cancel one flight I have?"
"1215","70395",2,"VirginAmerica","@VirginAmerica your planes and service are awesome! I'm impressed - Might be time to switch over.."
"1216","70492",-3,"United","@united I'm sorry that everyone in Chicago is upset with you.  It's not your fault its snowing #peoplearemean"
"1217","706",1,"SouthWest","@aresef @united yes the change fees are cheaper. seems like that expensive of a card wld be more flexible. miss @SouthwestAir sometimes."
"1218","70866",2,"JetBlue","@JetBlue thank you for the Jet Blue credit for the DIRECTV issues on our recent flight to Ft Myers. Proactive customer service - love it!"
"1219","70890",-1,"JetBlue",".@JetBlue Wants to Teach Passengers How to Be Less Rude http://t.co/JG8YyY7Sf0 by @skift"
"1220","70913",-1,"United","@united The crew of #UA668 sure knows how to make the most of a diverted flight. Coffee, cookies, regular updates. Not too bad!"
"1221","70979",0,"JetBlue","@JetBlue thank you for getting is out of buffalo this am. Southwest cancelled."
"1222","71062",-1,"AlaskaAir","Big thanks to Jordan at @AlaskaAir for resolving flight seating issues for our #TeamMary trip to LA. So gratefu! #whyiflyalaska #thankyou"
"1223","71111",0,"JetBlue","@JetBlue bad is beautiful."
"1224","71196",-2,"United","@united Cyclone warning for Cairns, Australia Sun/Mon.  Can you issue a weather exception so I move my flight earlier?  Flight UA95 thanksn"
"1225","71305",0,"AlaskaAir","@AlaskaAir Issue resolved satisfactorily thanks to all your help!  See you onboard."
"1226","7135",-1,"SouthWest","I've flown @SouthwestAir for years - I'm A-List Preferred even. Tonight, my luggage gets lost for the first time. Praying it shows up soon."
"1227","71375",1,"American","_Nice http://t.co/F54RCw45zn: RT @idolsnow: NEW issue American Airlines mag story ADAM LAMBERT singing Queen. @AmericanAir #Idol_"
"1228","71435",-1,"JetBlue","@JetBlue finally on my way to my bachelorette weekend.. Thanks for officially cutting it in half n ruining it :( #jetblue #neveragain"
"1229","71463",-1,"American","How bad is @AmericanAir"
"1230","71759",1,"JetBlue","just had a fantastic customer service experience with @jetblue over the phone. very little wait time, very fast and knowledgable agent."
"1231","71768",-1,"SouthWest","@Dusty_Kat @EverfreeNW @SouthwestAir Come Dusty! We'll miss you otherwise!"
"1232","7189",0,"VirginAmerica","#Boston peeps! Been looking for the excuse to join us for #3percentconf? @VirginAmerica is having a sweet sale: https://t.co/X2oQ3tSeYj"
"1233","71976",-1,"SouthWest","When I go places that @SouthwestAir doesn't fly to, I miss them."
"1234","72048",-1,"United","@pressplayontour @united wait what"
"1235","72073",-1,"United","@nathanreid @united seriously tho. That sucks"
"1236","72108",3,"JetBlue","I have never felt so comfortable and so close to the stars. Heavy emphasis on the comfortable! Thank you @JetBlue"
"1237","72122",0,"Delta","Coloring while waiting in his #TMNT jammies! #Delta RT  @DeltaAssist: @TifDiP Awww! We will try not to gush over him too much ;) *ME"""
"1238","72128",0,"JetBlue","Crew on flight #525 including gate agent no bueno @jetBlue #sadface #disappointed but flight #624 EXCELLENT CREW INCLUDING LYNDON!"
"1239","7221",-1,"American","Hey @VirginAmerica, we @AmericanAir serve chips and cookies in first on #BOSLAX flights leaving after 8pm. What's on your late menu?!?"
"1240","72399",-1,"American","@AmericanAir what is the number to check the status of a damaged bag?"
"1241","72405",-3,"American","#Worst nightmare. Sitting beside the largest man that smells like sweat &amp; beer..There is NO SEATS to move. @AmericanAir. Not your fault."
"1242","72678",-1,"SouthWest","@TennScarlett @STLCards_Nation @SouthwestAir Can't wait! #GoCards"
"1243","72733",-1,"AlaskaAir","@sarahcolonna @AlaskaAir They lost the pretzels?? Ã°Å¸â€˜Å½Ã°Å¸â€˜Å½"
"1244","72746",1,"American","@AmericanAir just won't give up! $117 round trip DFW-LAS. Leave as early as tonight. @dfwairport belongs to AA, Spirit! Better watch out!"
"1245","72766",0,"JetBlue","#ForgettingFebrurary &amp; going to FL for only $100. Can't wait to see my niece's smiling face! @JetBlue pts ðŸ‘! http://t.co/gMU7N8i9fO"
"1246","72893",-2,"VirginAmerica","Leaving SFO on time to Las Vegas. Thanks @virginamerica for the on time flight even with @KarlTheFog trying to delay us!"
"1247","72974",-1,"SouthWest","Getting home late so chicago left a light on for me. Photo: @ccmotorcycle / #LUV @SouthwestAir http://t.co/KXAoTrI3En"
"1248","73409",-1,"VirginAmerica","Wait... is this how @VirginAmerica sees people that live in #Seattle? Not sure if if this makes me smile or cringe... http://t.co/mNUOOs8Kwc"
"1249","7360",-1,"SouthWest","@METCedplus Just bought my @SouthwestAir tickets to St. Charles! Can't wait to visit @Embassysuitesst! Hope they start Tweeting again!"
"1250","73662",-1,"American","Woohoo @AmericanAir fixed our problem and got us all back on the same flight and possible same row!"
"1251","73721",0,"United","@SouthwestAir @united @AmericanAir @Delta Southwest best airline ever! No Change fees!! All the rest gauge consumers!! #Ripoff"
"1252","73915",2,"AlaskaAir","@AlaskaAir shaniqwa in reservations was so helpful. Couldn't solve my problem but was awesome. Only good experience with anyone there."
"1253","74066",-1,"JetBlue","@ProWrestlingTs Never doubt @JetBlue."
"1254","74250",1,"AlaskaAir","Ã¢â‚¬Å“@AlaskaAir: Champions never rest with @dangerusswilson. Enter for a chance to win a trip to SeattleÃ¢â‚¬Â He can fly me anywhere Ã°Å¸Ëœâ€°Ã°Å¸ËœÂÃ°Å¸â€™Â¦"
"1255","74266",-1,"SouthWest","@Brookie44 @SouthwestAir @doctorvandekamp we can't wait!!"
"1256","74281",0,"JetBlue","If you're gonna get stuck on the Tarmac then at least it's nice watching the @WashWizards play. Thanks @JetBlue! http://t.co/LnTD7FJ8Iv"
"1257","74451",-1,"SouthWest","So now my early bird check in doesn't apply to my changed flights. @SouthwestAir is killing it today."
"1258","74522",-1,"SouthWest","My first flight of 2015 and 1st time flying @SouthwestAir and NOT being A-List in 4 years or more! I miss it already! http://t.co/RltocamkXB"
"1259","74585",-1,"JetBlue","@jetbluescks @JetBlue or you just had one bad experience and now want to crucify JetBlue for it"
"1260","74632",-1,"American","Hey @AmericanAir make sure to delay @Erikdisco's flight more when hes in MIA"
"1261","74687",0,"JetBlue","Wait, @jetblue you provide free wifi onboard your new planes? #happytraveler #jetsetsurf"
"1262","74977",-1,"American","@AmericanAir Why has AA recently cancelled flight 54/55 Chicago to Manchester UK, which flew for many years? Will it be back?"
"1263","75478",-1,"United","Dreamt that I got $2500 in @united vouchers.. so waking up really sucked"
"1264","75481",-1,"American","Late Nights , Early Flights! Wheels up on #USAIR @AmericanAir  - Next Stop Philly Then #AtlanticCityâ€¦ http://t.co/PpNSxKD7iH"
"1265","75570",0,"United","I hate to admit it, but I really like the new @united safety video."
"1266","7560",-1,"United","@MapleMouseMama @AmTourister @united Miss you! http://t.co/ZpeZ7dyAXB"
"1267","75643",-2,"Delta","For the record- I am #upset at @VirginAustralia &amp; @DeltaAssist NOT because the #lost my #luggage BUT because their #practices made...1/2"
"1268","75685",0,"United","â€œ@united: @Screaming_Emu (1/2) We need to ensure our costs are competitive, and we're considering transitioning some of ourâ€ terrible idea"
"1269","75751",-1,"American","Saw this at Payne Field.  Can't wait to check out the new ride for @AmericanAir later this year.  #avgeek"
"1270","7577",-1,"United","@gwatsky @united @USAirways @SwissportBE have you checked ebay.. I mean lost &amp; finders keepers?"
"1271","75813",-1,"United","@united It's TSA who controls security lines; however, removing all priority lanes in ORD reflects poorly on TSA and U #anotherbenefitlost"
"1272","75965",-1,"SouthWest","On @SouthwestAir direct flight to Nashville from @30AFest. A plane full of musicians w/guitars in cabin,no problem. #makingitwork #thankyou"
"1273","76022",1,"VirginAmerica","Second time I had to thank an airline @VirginAmerica for making it painless to get a direct flight home after connection delayed #feelsweird"
"1274","76170",-1,"JetBlue","@7News @JetBlue @Patriots.   WHAT , A STAMPEDING , BLOW. OUT,. Ã°Å¸Å½â€°Ã°Å¸Å½Å Ã°Å¸Å½â€°             They never saw it coming,. Ã°Å¸ÂË†Ã°Å¸ÂË†Ã°Å¸ÂË†Ã°Å¸ÂÂÃ°Å¸â€¡ÂºÃ°Å¸â€¡Â¸Ã°Å¸Å½Â­"
"1275","76342",-1,"SouthWest","@JetBlue @SouthwestAir  doesn't have an issue. The app for the Nexus 6 was working within the first week."
"1276","76377",0,"United","So wait @united and @Orbitz are suing a 22 year old guy for finding a ""hidden city"" work around to save people money? http://t.co/Sa7W8pgpll"
"1277","76507",-1,"AlaskaAir","@AlaskaAir It was the 20% promo which was included in the gift bags handed out upon arrival in late December"
"1278","76577",-2,"American","On my flight home, First Class: don't know if I wana break the seal or wait for this #titosvodka  @AmericanAir"
"1279","76776",-1,"United","Late getting out of IAH to SFO on @united this morning. Cutting into my #wine tasting tour schedule with @georgenenni @ggarvin @CVcarrie"
"1280","76844",-1,"American","This plane has new plane smell. @AmericanAir"
"1281","76968",-1,"American","Flying an @AmericanAir S80 today - who wants to put odds on a mechanical delay?"
"1282","77148",-2,"American","@AmericanAir oh my goodness....your new uniforms are so terrible!! The color...the ""design"" are you Amish Air?  Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€š depressing"
"1283","77187",-3,"American","@gabijayy bought some at walgreens after the ones I stole from @AmericanAir broke. returning them once i steal Marges. #lovesagamewannaplay"
"1284","77234",1,"JetBlue","@JetBlue made a new friend! Having the pleasure of flying #mint &amp; it sure is sweet! Can't wait to fly direct to #RNO http://t.co/qMxDNh7RAw"
"1285","77380",-1,"United","Just noticed that I passed 10K tweets recently, and I missed the big occasion.  At almost 2 million miles, my @united count is way ahead! :)"
"1286","77449",-1,"JetBlue","This is a hell of a deal, @JetBlue! I'm gonna take a flight from JFK to LaGuardia!"
"1287","77499",-1,"JetBlue","Pissed I missed this @JetBlue promotion tho."
"1288","77509",-1,"JetBlue","@zemskysobor @JetBlue ""Oh wait, not _you_."""
"1289","77512",-3,"JetBlue","""this promotion has ended. Sorry you missed it"" -_-....oooh @JetBlue I was simply trying to #BreakTheIce :( #sadtweet"
"1290","77551",0,"JetBlue","@JetBlue so yr message is ""next time we do a promotion, don't bother. bc our site doesn't work and if it starts working we end promo early."""
"1291","77685",1,"United","@mendelmiles I have switched devices already @united has been better than @Delta for me"
"1292","77699",0,"United","@united I see you're no longer flying to Saskatoon. My campaign of telling anyone who listens how terrible you are worked. #wontbemissed"
"1293","77792",-1,"JetBlue","@JetBlue Is there gonna be another sale of this caliber?? I missed this one:("
"1294","77919",0,"American","@AmericanAir no I didn't miss it too much &amp; I have made peace with the fact that my #thenorthface jacket walked in the #aaadmiralsclub 1-1"
"1295","77999",-1,"SouthWest","@SouthwestAir I booked a flight wth you guys and i want to cancel it for another city and date but I forgot the confirmation and never got"
"1296","78046",-1,"VirginAmerica","Disaster averted. Lost laptop on @VirginAmerica flight. They found it. They are rockstars and I am truly luckyâ€¦"
"1297","78076",-2,"SouthWest","That annoying moment when you realize 2 hours late you forgot to check into your @SouthwestAir flight and end up in boarding position B37."
"1298","78222",-1,"American","@BoardingArea @garyleff @AmericanAir I will miss the onboard baked cookie with marshmellows and berries"
"1299","78337",-1,"SouthWest","Hey @SouthwestAir will you have more nonstop flights from Buffalo to Orlando late April ?"
"1300","78400",-1,"SouthWest","@TjCarragher @SouthwestAir @S4CTour @benmadermusic ðŸ˜­please don't cancel the concert sat if it snows"
"1301","78657",-1,"JetBlue","â€œ@nytimestravel: Are stepped-up services from @JetBlue worth the $$? http://t.co/OocJzC5Rh3â€ I can't wait to try @JetBlue #Mint"
"1302","78734",-1,"American","Worst livery RT @briannasjackson: Check it out! @AmericanAir's new #Dreamliner 787. Huge! http://t.co/WZ4v24C2p8"
"1303","78943",-2,"American","Agreed @JohnnyJet: When Airlines Don't Issue Fee Waivers It Becomes A Safety Issue (cough, cough @AmericanAir)  http://t.co/sxhf47RUJX"
"1304","79074",-3,"Delta","@DeltaAssist the level of BS that you all have to deal with these days is disgusting. Hats off to taking care of that issue earlier. #Delta"
"1305","79078",-1,"JetBlue","@JetBlue what time is the delayed flight from Palm beach to LGA scheduled?"
"1306","79093",-1,"JetBlue","@JetBlue delayed at #ROC Baby having a meltdown so I rebooked. Staff was awesome ðŸ‘ðŸ˜€"
"1307","79166",-1,"American","Hey @AmericanAir how do you use credit from a cancelled ticket?"
"1308","79209",-1,"Delta","@DeltaAssist 2/2 that we can take the animal on board without issue"
"1309","79381",2,"VirginAmerica","Loving the @VirginAmerica callback feature. Much better than waiting on hold for hours on end."
"1310","79649",-1,"SouthWest","@SouthwestAir headed to DCA tomorrow night from PUJ, layover in ATL. What's the SOP if the 9:15pm DCA flight gets delayed due to weather?"
"1311","79712",-2,"American","@AmericanAir @Jillzarin #AmericanAirlines discriminated against me and sent me an email full of excuses and lies. Seems like they're failing"
"1312","79812",0,"VirginAmerica","@VirginAmerica  hi my booking number 25358443 ticket  9847556494902  name shyamala rao i want to cancel my itinerary without fine, how to do"
"1313","80200",-3,"Delta","@RenoThews114 @DeltaAssist If it gets delayed or cancelled you can always come stay at the @MinuteSuites while you wait!"
"1314","80256",-1,"VirginAmerica","@VirginAmerica Here's hoping my flight doesn't get cancelled."
"1315","80265",1,"JetBlue","Never been so grateful for a 3hr phone call w/@JetBlue to get on an earlier flight home! #BeatTheBlizzard #homeatlast"
"1316","80314",-1,"JetBlue","The irony of @JetBlue hold music Daniel Powter - ""Bad DayÃ¢â‚¬Â is not making this any better"
"1317","80337",-1,"SouthWest","@SouthwestAir please don't delay my trip to New York Wednesday"
"1318","80348",-1,"American","SUSPENDING OPS: @AmericanAir will stop flights late this afternoon thru tomorrow at PHI JFK BOS LGA EWR. #blizzardof2015 #Juno"
"1319","80376",-1,"JetBlue","Thousands of flights cancelled as storm descends on the East | http://t.co/pOMxwG4qJf @united @JetBlue"
"1320","80464",0,"JetBlue","@JetBlue Yes, thank you. Iâ€™m on hold now. Unfortunately my res is through a travel agent so I canâ€™t rebook online. :-/"
"1321","80486",-1,"SouthWest","@Imaginedragons @SouthwestAir I WOULD KILL"
"1322","8053",0,"SouthWest","So impressed with @SouthwestAir - they're refunding my A-list fee b/c airport made me late for plane. Another reason I ONLY fly SW! #thebest"
"1323","80630",-1,"American","@AmericanAir @dfwairport @ORDSpotter Safety is most important for airline.If you lost it you will lose everything.This is same for everyone."
"1324","80653",0,"American","@gosspl @AmericanAir FYI Boston schools are already cancelled for Tues&amp;Wed so find yourself a comfortable place asap &amp; find some food too"
"1325","8073",-1,"JetBlue","Are compliance standards being enforced? Why did O2 masks not deploy? Seems like a xAirline issue of poor standards @FAANews @JetBlue"
"1326","80773",-1,"JetBlue","@JetBlue Can you tell me if flight 1202 on Wednesday has been cancelled?"
"1327","80783",-1,"United","Got through customs. Now a bit of a wait for my flight to Austin! (at @United Club - Terminal E in Houston, TX) https://t.co/9Gu3DD9G2H"
"1328","80895",0,"VirginAmerica","@ChelseaPoe666 @VirginAmerica @SpiritAirlines otherwise youll be stuck here!! Wish we coulda blazed! Glad i got to meet you though :)"
"1329","80904",-1,"JetBlue","If @JetBlue's site didn't crash I'd be ""stuck"" in LA right now. I really wouldn't mind having that problem right now"
"1330","81028",-2,"United","@united Are there any flights to be cancelled from Brussels to JFK this weekend? #worried #blizzardof2015"
"1331","81198",0,"United","A salute to the folks at @united who never fail me. #thankyou #flyerfriendly #sfo http://t.co/wKwRQTtgtu"
"1332","81210",-4,"JetBlue","NY Blizzard 2015. Most disappointing forecast ever @JetBlue  Sorry for the mess &amp; so much disturbance."
"1333","81321",-2,"American","@AmericanAir Is Flight 1355 delayed or cancelled?"
"1334","81361",2,"JetBlue","Leave your coat when flying to warmer places? Genius! @CoatChex @JetBlue http://t.co/ZLE41OXPtJ #NYC #JFK #travel"
"1335","8170",0,"SouthWest","terrible idea. But I bet you the flight back is going to be smooth sailing. After this, I'm sticking with @SouthwestAir / @AirTranAir."
"1336","81775",-1,"SouthWest","@SouthwestAir not unless u can ask them to delay my uncles funeral til i get there"
"1337","81810",-1,"United","@united Hi, I have a problem to inform by MD."
